SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
N[C@@H](C)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C1Cc2c[nH]c(C[C@H](CC)OC[C@@H](NC1=O)C(C)C)c2,12.005068814562863,-0.7083276643990934,12.005068814562863,0.0,0.33277066228288604,521.7470000000004,470.3390000000003,521.394105112,212,0,0.2398237963833662,-0.37568832689977505,0.37568832689977505,0.2398237963833662,1.2702702702702702,1.972972972972973,2.5405405405405403,16.487265457115154,1.0079972460290065,2.2033576697780766,-2.252369294639125,2.144236445772876,-2.487759305392903,5.882870878999087,-0.1273421145589713,0.0,882.3499500775129,27.087211190881014,22.381187348439877,22.381187348439877,17.06498836331191,12.769902190750297,12.769902190750297,9.46076050487474,9.46076050487474,5.8937810683702985,5.8937810683702985,3.4521635853563897,3.4521635853563897,-2.91,44992798.10252503,34.09,18.351992081747653,13.83020625965533,223.8882150355658,31.82175363708429,6.041840829147961,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,52.501944802862624,50.657663874479276,26.159052877013178,24.794530010557143,20.547112570715136,17.721539188054518,0.0,15.617555728959871,17.385241000485763,98.3789357647306,6.606881964512918,47.82467055395566,0.0,0.0,22.100912162337032,0.0,0.0,0.0,53.54188854870682,31.962117751867535,5.917906046161393,73.99182119493145,36.56729106741021,0.0,0.0,0.0,152.32999999999998,17.990861387647428,14.383611552215466,0.0,32.813457516754134,25.366431256526333,19.26246486877803,11.257379486545457,19.075777413358384,25.272620984971464,42.45513439649336,16.20419790812442,6.018177437641723,0.0,37.60110536344167,5.583884873393802,12.924221354443217,-0.4595292947425883,0.8951992525405212,13.029687604980264,10.407253408301388,0.0,0.6071428571428571,37,7,9,0,1,1,0,1,1,5,5,9,8,0,0,0,2,3.1476000000000024,151.8078999999998,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,3,2,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C1CC2=CC=C(O)[C@H](C2)OC[C@@H](NC1=O)[C@@H](C)CC,11.89832357016881,-0.6731802721088436,11.89832357016881,0.0,0.3010905491774551,508.70400000000035,460.3200000000003,508.36247063599995,206,0,0.23951239580420472,-0.5095361243210104,0.5095361243210104,0.23951239580420472,1.3611111111111112,2.0555555555555554,2.638888888888889,16.49899834382782,1.0079973363176626,2.25906535908605,-2.2950024159105418,2.250105260718054,-2.489270727789028,5.8814602000358605,-0.12753842376737468,0.0,825.6141230167625,26.380104409694468,21.165264237123303,21.165264237123303,16.58182511571752,12.208381605990073,12.208381605990073,8.995508886868086,8.995508886868086,6.062299638208135,6.062299638208135,3.5006376643339028,3.5006376643339028,-2.91,23834546.261402912,33.089999999999996,17.508676143468605,12.17182061940163,217.1259832859756,31.94430251097779,17.90497208855244,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,64.15106943976579,38.180128221463924,14.268281310551641,18.69056362280884,25.65363996555584,17.721539188054518,0.0,10.633577208012662,17.385241000485763,90.95228298827536,6.606881964512918,48.29130561949334,0.0,0.0,22.100912162337032,0.0,0.0,0.0,53.664437422600315,19.120474506015515,5.917906046161393,68.14943217778278,48.29130561949334,0.0,0.0,0.0,156.76999999999998,17.990861387647428,19.49013894705617,0.0,32.813457516754134,43.96723937403452,12.841643245852019,5.573104530069267,25.151797520192265,12.152040213667762,31.059987290992407,16.20419790812442,5.811666666666666,0.0,34.210531620055434,15.3816265117158,11.697091177137626,-0.18409081842613573,-1.2951030906189644,12.63862381372302,9.739654119746561,0.0,0.5925925925925926,36,7,9,1,1,2,0,0,0,6,5,9,9,0,1,1,2,3.1765000000000008,145.96199999999985,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C1CC2=CC=C(O)[C@H](C2)OC[C@@H](NC1=O)CC(C)C,11.859438460569413,-0.6731802721088436,11.859438460569413,0.0,0.3010905491774551,508.70400000000035,460.3200000000003,508.36247063599995,206,0,0.23951239580420472,-0.509536124329733,0.509536124329733,0.23951239580420472,1.3333333333333333,2.0277777777777777,2.611111111111111,16.49894474833729,1.0079973360943502,2.243675882304582,-2.2768713870796735,2.246453780371551,-2.4892707352817727,5.881455558034637,-0.1275383428565369,0.0,823.6141230167625,26.380104409694468,21.165264237123303,21.165264237123303,16.52698356085113,12.15354005112368,12.15354005112368,9.329956175488942,9.329956175488942,5.527739505693058,5.527739505693058,3.6389721035329807,3.6389721035329807,-2.91,21209553.02148177,33.089999999999996,17.508676143468605,13.251092367838433,217.1259832859756,31.94430251097779,17.90497208855244,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,57.73024781683978,44.60094984438993,14.268281310551641,18.69056362280884,25.65363996555584,17.721539188054518,0.0,10.633577208012662,17.385241000485763,90.95228298827536,6.606881964512918,48.29130561949334,0.0,0.0,22.100912162337032,0.0,0.0,0.0,53.664437422600315,19.120474506015515,5.917906046161393,68.14943217778278,48.29130561949334,0.0,0.0,0.0,156.76999999999998,17.990861387647428,19.49013894705617,0.0,32.813457516754134,43.96723937403452,12.841643245852019,5.573104530069267,25.151797520192265,12.152040213667762,31.059987290992407,16.20419790812442,5.789583333333333,0.0,34.171646510456036,15.348360182035776,11.697387090255958,-0.04942822499370059,-1.2858438313597051,12.546595857478792,9.78169908279351,0.0,0.5925925925925926,36,7,9,1,1,2,0,0,0,6,5,9,9,0,1,1,2,3.1765000000000008,145.96199999999988,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C(Cc1ccc(O)cc1)C=O,11.268468285462333,-0.6731802721088436,11.268468285462333,0.0,0.3569267903995185,393.52800000000013,358.2480000000001,393.26275659999993,158,0,0.23951239580420472,-0.5079666452404183,0.5079666452404183,0.23951239580420472,1.2857142857142858,1.8928571428571428,2.357142857142857,16.254742342252033,1.0079979059629312,2.181735568156862,-2.154234317087884,2.098306880387586,-2.4892706955883845,5.881218230782148,-0.12753697053598612,-4.5888887384797066e-07,631.3183061688754,20.65648977056287,15.6356956030998,15.6356956030998,12.810968167888422,8.65752191367288,8.65752191367288,5.865212118009841,5.865212118009841,3.4548746612486116,3.4548746612486116,1.9322732980269046,1.9322732980269046,-2.9299999999999997,479077.8599067756,27.29048949607581,16.25872382380605,13.297261125151454,168.53123307759233,26.68518813724323,18.077513185561422,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,44.3663829174786,43.882387697088866,7.847459687625632,6.041840829147961,20.91677701175579,18.100519981832566,0.0,5.316788604006331,11.46733495432437,52.11735812614583,0.0,54.635915769643574,0.0,5.749511833283905,16.784123558330702,0.0,5.749511833283905,0.0,35.29072903496919,20.804433175141476,0.0,40.60294440132051,49.07246427794658,0.0,0.0,0.0,135.51,17.990861387647428,14.383611552215466,0.0,20.50998240379027,19.26246486877803,18.27043363775256,0.0,31.208511550281603,18.208754243757102,11.895724287604828,16.573862349165076,0.0,0.0,32.30794091710759,11.407160415091962,11.609091182386639,-0.6691144389854702,5.566041089275216,8.546249002687496,5.06596516576991,0.0,0.38095238095238093,28,6,7,0,0,0,1,0,1,5,4,7,10,0,0,0,1,2.2318999999999996,114.68230000000004,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C1CC2=CC=C(O)[C@H](C2)OC[C@@H](NC1=O)[C@@H](C)O,11.671282753842277,-0.6823129251700684,11.671282753842277,0.0,0.27576907888764673,496.6490000000003,452.29700000000025,496.32608512799993,200,0,0.23951239580420472,-0.5095361242475597,0.5095361242475597,0.23951239580420472,1.3714285714285714,2.057142857142857,2.6285714285714286,16.499960298500408,1.00799743353395,2.257405258018333,-2.2807355861102248,2.2427454751701457,-2.4892707243305026,5.8814532758835325,-0.12753854001699433,0.0,810.3711440585439,25.67299762850792,19.905371051436713,19.905371051436713,16.043820313256735,11.351225424086824,11.351225424086824,8.350580133791993,8.350580133791993,5.31377614507327,5.31377614507327,3.1694538685428117,3.1694538685428117,-2.95,13724588.033784302,32.04999999999999,16.63888554257085,12.356475400269495,209.19033280937836,37.050829905818496,17.90497208855244,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,43.88277341745853,39.18595937499316,14.268281310551641,24.79453001055714,30.760167360396544,17.721539188054518,0.0,10.633577208012662,11.46733495432437,83.71169055340702,6.606881964512918,48.29130561949334,0.0,0.0,22.100912162337032,0.0,0.0,0.0,64.87493120518933,19.120474506015515,0.0,54.80487335516615,48.29130561949334,0.0,0.0,0.0,176.99999999999997,30.136668604543694,24.596666341896878,0.0,39.13766352377527,32.10410811463005,5.573104530069267,0.0,32.07553471988289,12.152040213667762,17.21251289161116,16.20419790812442,5.59,0.0,33.9834908037289,24.54219600340136,11.630893903475073,-0.810072961283278,-1.7534364239522977,10.444192439321407,6.872736235308837,0.0,0.56,35,8,10,1,1,2,0,0,0,7,6,10,8,0,1,1,2,1.511200000000001,138.18779999999998,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C1CC2=CC=C(O)[C@H](C2)OC[C@@H](NC1=O)Cc1ccc(O)cc1,12.08227282270933,-0.7083276643990934,12.08227282270933,0.0,0.26551901240546166,558.7200000000004,512.3520000000003,558.3417351919999,222,0,0.2398237963833662,-0.5095361243204815,0.5095361243204815,0.2398237963833662,1.2,1.9,2.525,16.498974732268337,1.0079970503936648,2.2429499689776984,-2.2713659638155246,2.246250616876693,-2.4877593265098397,5.882959239429694,-0.12734213242072326,7.955555214843916e-07,1098.7035975886665,28.78588180363028,22.50766534700867,22.50766534700867,18.582626453516955,12.991553927728834,12.991553927728834,9.519411544292607,9.519411544292607,6.107514386676766,6.107514386676766,3.8791133558049284,3.8791133558049284,-3.8899999999999997,217094040.81246895,34.13769315978953,17.649140258365687,12.312301982860628,237.88248490104576,37.050829905818496,23.654483921836345,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,55.51259197761713,56.882145003613374,14.268281310551641,18.69056362280884,30.760167360396544,17.721539188054518,0.0,10.633577208012662,11.46733495432437,77.60772416565874,6.606881964512918,77.61730980827218,0.0,5.749511833283905,22.100912162337032,0.0,5.749511833283905,0.0,58.77096481744102,25.541296128941525,0.0,53.94750322393715,72.05385831657517,0.0,0.0,0.0,176.99999999999997,17.990861387647428,24.596666341896878,0.0,44.32213422169421,38.71099007914296,11.136556021766264,0.0,37.28453165711549,37.28453165711549,10.633577208012662,16.20419790812442,5.835256125598387,0.0,34.38293766271941,24.76115757231149,12.657633422974333,-0.4875280247416782,5.405154583438312,13.182199245367118,3.76318941233263,0.0,0.43333333333333335,40,8,10,1,1,2,1,0,1,7,6,10,8,0,1,1,3,3.0787000000000013,158.31779999999975,0,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C1CC2=CC=C(O)[C@H](C2)O/C/2=N\[C@H]3CC4=CC=C(O)[C@H](C4)OC[C@@H](/N=C/3\O[C@@H]3C(=CC=C(C[C@@H]2NC1=O)C3)O)Cc1ccc(O)cc1,13.23352009772286,-0.7238102849164358,13.23352009772286,0.0,0.14617041575826376,885.072,820.5599999999997,884.4683922479999,346,0,0.2398237963833662,-0.5095361241598053,0.5095361241598053,0.2398237963833662,0.84375,1.453125,2.109375,16.52120222067363,1.007995337126062,2.368506524559021,-2.342584458804292,2.32995217636118,-2.487759417026468,5.920551951504723,-0.12734183339303218,4.420770377491496e-07,2187.6879517882367,45.044665869765076,35.56024558819941,35.56024558819941,30.2356261345068,21.305306177131673,21.305306177131673,16.34174657086358,16.34174657086358,11.216485302662884,11.216485302662884,7.689268980900661,7.689268980900661,-6.39,45247557777187.91,48.638678572780634,22.808230030801464,13.55527908336083,375.27590915245673,56.7376106031,47.25649532344461,12.207932775496605,29.51702987676974,0.0,0.0,14.383611552215466,9.984809465271338,0.0,0.0,78.81084125142344,75.45500684020716,33.53074617932967,18.69056362280884,50.44694805767805,29.51702987676974,0.0,10.633577208012662,21.452144419595708,127.58262509115531,6.606881964512918,124.58592903905861,0.0,5.749511833283905,22.100912162337032,0.0,5.749511833283905,0.0,105.0711247296302,35.01502203654162,0.0,79.6307897156412,129.00728701263296,0.0,0.0,0.0,260.63999999999993,54.42828303833621,34.809721131578286,0.0,62.09702940133844,57.787394606334104,22.2827650819048,0.0,49.43657187078325,49.43657187078325,10.633577208012662,35.66273328099586,19.333333136727003,0.0,45.78248943815008,47.89431498203666,14.315365139816263,-0.09768087784513035,3.684697285591354,19.331149194416632,3.5896650344404675,0.0,0.4375,64,10,16,3,3,6,1,0,1,13,8,16,8,0,1,1,7,5.7347000000000055,246.56739999999942,0,3,3,0,0,0,0,1,0,0,3,3,0,0,2,2,2,2,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,1,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C(C(C)C)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C=O,11.902128606072058,-0.6731802721088436,11.902128606072058,0.0,0.14011471271856502,572.7510000000003,524.3670000000003,572.368618636,228,0,0.23951239580420472,-0.36788832650876496,0.36788832650876496,0.23951239580420472,1.0975609756097562,1.7804878048780488,2.3658536585365852,16.162195481235045,1.0079969564153815,2.1864342331654942,-2.1542343209627846,2.183038818000124,-2.489270752911876,5.8866053930638005,-0.12753856300087255,0.0,1177.9010197537955,30.07877502244373,23.444136177282992,23.444136177282992,18.97567196583487,13.171114208271185,13.171114208271185,9.741835065614808,9.741835065614808,5.632824087991213,5.632824087991213,3.5942867905198637,3.5942867905198637,-4.25,290870356.57858086,36.75,19.752516514627242,14.634526403270367,243.60518764622566,37.19621647136239,12.328001352277516,0.0,23.628718917406022,0.0,0.0,19.178148736287287,0.0,0.0,0.0,64.28022438532146,37.31310505186264,31.368049814245772,18.628438064208495,25.39932398505873,40.817804372616635,0.0,20.9343443329662,17.385241000485763,72.00667335467503,6.544756405912575,60.83275934125665,0.0,0.0,27.417700766343362,0.0,0.0,0.0,59.569136854839236,30.393507543285118,5.917906046161393,54.450418800701755,55.26930784955966,0.0,10.902924932081056,0.0,189.26999999999998,24.03270221679539,23.97268592035911,0.0,39.037492481283344,25.683286491704038,22.75253694690761,0.0,19.075777413358384,50.385806351674645,27.513280016564696,11.46733495432437,0.0,0.0,60.18326870332029,8.727324006444228,12.48535753601719,-1.2373710605412924,5.839148687321832,9.689956515551476,8.812315611886286,0.0,0.43333333333333335,41,8,11,0,0,0,1,1,2,6,6,11,15,0,0,0,2,2.2646000000000033,164.6525999999997,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,0,4,2,0,0,0,1,0,1,0,0,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C(C(C)C)C=O,11.268468285462333,-0.6731802721088436,11.268468285462333,0.0,0.4425967602808111,329.48500000000007,294.205,329.26784197999996,136,0,0.23951239580420472,-0.36788832650876496,0.36788832650876496,0.23951239580420472,1.3043478260869565,1.8695652173913044,2.1739130434782608,16.157221491018035,1.0079982691372344,2.181523339339847,-2.1542343163175706,1.9869181819318285,-2.48927067934149,5.881144471414489,-0.12753698402612992,-2.1527776454359662e-07,383.2770568155716,17.54360559544051,13.749324418844415,13.749324418844415,10.255325275222596,7.321943349126824,7.321943349126824,5.289638913716869,5.289638913716869,2.535300089792684,2.535300089792684,1.2365165590358305,1.2365165590358305,-1.95,27456.23752859374,25.97325872269243,16.421020249265126,18.000262122746467,141.40978934812554,21.578660742402523,12.328001352277516,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,46.081123179936625,25.683286491704038,7.847459687625632,6.041840829147961,15.810249616915087,18.100519981832566,0.0,5.316788604006331,17.385241000485763,59.54401090260106,0.0,24.806996004100142,0.0,0.0,16.784123558330702,0.0,0.0,0.0,30.18420164012849,14.383611552215466,5.917906046161393,48.88696730900476,24.806996004100142,0.0,0.0,0.0,115.28,17.990861387647428,14.383611552215466,0.0,14.760470570506365,25.180370914939424,6.286160523129555,0.0,19.075777413358384,19.92349450621513,11.895724287604828,11.46733495432437,0.0,0.0,31.9274858276644,2.4946138038548753,10.530480071275527,-0.40277468085999824,-1.3208032039976487,7.993921905181827,9.110409610214354,0.0,0.5882352941176471,23,5,6,0,0,0,0,0,0,4,3,6,9,0,0,0,0,1.9395999999999989,97.70950000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](CC/C=C\C=C)C(=O)N.C.[HH].C(C(C)C)C(=O)N[C@@H](Cc1ccccc1)C=O,11.542985953640716,-0.6731802721088436,11.542985953640716,0.0,0.2554570413265338,476.6620000000002,432.31000000000023,476.336255888,192,0,0.23951239580420472,-0.36788832650876496,0.36788832650876496,0.23951239580420472,1.1176470588235294,1.7352941176470589,2.2058823529411766,16.158742038108368,1.0079974514195538,2.183517189682552,-2.154234324664177,2.037263428468113,-2.4892707309743494,5.881635025549334,-0.1275382066409066,-5.54853783696892e-07,782.8162793650858,25.225403871315212,19.828781105632583,19.828781105632583,15.598661868123127,11.015866345996413,11.015866345996413,8.091206575061523,8.091206575061523,4.370403816109666,4.370403816109666,2.68175603055147,2.68175603055147,-3.2599999999999993,7037975.258031336,32.91639489987501,19.231156205249068,16.384054099945804,205.27309418103115,26.895449346408853,12.328001352277516,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,76.4129585222447,37.667559606327046,7.847459687625632,12.083681658295921,20.604786800986908,24.007699711184074,0.0,10.633577208012662,17.385241000485763,72.00667335467503,0.0,60.702282838105184,0.0,0.0,22.100912162337032,0.0,0.0,0.0,42.13322219862795,25.598970359213297,5.917906046161393,54.450418800701755,55.13883134640819,0.0,0.0,0.0,144.38,24.03270221679539,19.178148736287287,0.0,20.667650299857872,31.601192537865433,11.849612014826551,0.0,19.075777413358384,50.255329848523175,17.21251289161116,11.46733495432437,0.0,0.0,44.77114874653565,5.234123441043084,11.580893903475074,-0.690220563534055,7.925864145040733,8.154502183589486,9.02368814385003,0.0,0.46153846153846156,34,6,8,0,0,0,1,0,1,5,4,8,13,0,0,0,1,2.6671000000000014,139.7861999999999,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,2,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](C)C(=O)N[C@@H](C/C=C/C=C\C)C(=O)N.C.[HH].C(C(C)C)C(=O)N[C@@H](C/C=C/CC=C)C(=O)N.C.[HH].C(Cc1ccccc1)C=O,11.498040044721591,-0.7083276643990934,11.498040044721591,0.0,0.09182605773029232,633.9190000000002,570.4150000000003,633.4829201160001,258,0,0.2398237963833662,-0.367878231252168,0.367878231252168,0.2398237963833662,0.8888888888888888,1.4444444444444444,1.9111111111111112,16.160986297798463,1.0070000000000077,2.1821136790390163,-2.144840426617406,2.0184300329112332,-2.487759353851008,5.884840424458657,-0.12734539926059826,-1.31966141379339e-07,1061.6993441339544,33.045394827624115,26.037994304417666,26.037994304417666,20.385554230558395,14.341017524796383,14.341017524796383,9.984720510182914,9.984720510182914,5.392120684673277,5.392120684673277,3.1189871024540015,3.1189871024540015,-4.31,593295573.436873,47.61617044932604,31.125366141348028,29.53719732822874,274.1762406198426,32.62911682357104,18.369842181425476,0.0,23.628718917406022,0.0,0.0,19.178148736287287,0.0,0.0,6.578935683598497,101.56475604243697,51.01211842894368,15.694919375251263,6.041840829147961,26.82596204975835,29.91487944053558,0.0,10.633577208012662,23.11890847764795,99.19870657667293,0.0,85.00636326544073,0.0,0.0,27.834579639499218,0.0,0.0,0.0,48.04040192797945,30.393507543285118,5.917906046161393,83.06909008739926,79.44291177374373,0.0,0.0,0.0,187.47,29.939881946146894,23.97268592035911,0.0,35.438847187174126,25.683286491704038,19.127803768981575,5.563451491696996,25.151797520192265,75.40712736871545,17.21251289161116,17.201002431486554,0.0,0.0,54.91482890841521,5.113139644746788,16.97483139475564,-1.3393741193804318,8.028893980431677,17.07152318489124,10.902823672806537,0.0,0.45714285714285713,45,8,10,0,0,0,1,0,1,6,5,10,17,0,0,0,1,4.933400000000004,191.01359999999946,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,3,0,0,0,0,0,1,0,0,5,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
